Year,Parent Site,Site,Species,Value
10/08/2016,Main Somerset Frome,Longhouse Farm,Pike,3.0
10/08/2016,Main Somerset Frome,Longhouse Farm,European eels > elvers,1.0
10/08/2016,Main Somerset Frome,Longhouse Farm,Bullhead,
10/08/2016,Main Somerset Frome,Longhouse Farm,Minnow,
10/08/2016,Main Somerset Frome,Longhouse Farm,Stone loach,
10/08/2016,Main Somerset Frome,Longhouse Farm,3-spined stickleback,
10/08/2016,Main Somerset Frome,Longhouse Farm,Lamprey sp. > ammocoete,0.0
10/08/2016,Main Somerset Frome,Oldford Farm,Chub,1.0
10/08/2016,Main Somerset Frome,Oldford Farm,Dace,6.0
10/08/2016,Main Somerset Frome,Oldford Farm,Roach,2.0
10/08/2016,Main Somerset Frome,Oldford Farm,Brown / sea trout,18.0
10/08/2016,Main Somerset Frome,Oldford Farm,Minnow,
10/08/2016,Main Somerset Frome,Oldford Farm,Stone loach,
10/08/2016,Main Somerset Frome,Oldford Farm,Bullhead,
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Chub,19.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Dace,35.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Gudgeon,21.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Perch,1.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Pike,8.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Roach,37.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),European eels > elvers,2.0
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Bullhead,
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Minnow,
04/08/2016,Main Somerset Frome,Blatchbridge (Te),Stone loach,
27/07/2016,Main Somerset Frome,Vernal Lodge,Gudgeon,7.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Roach,14.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Chub,11.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Perch,1.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Minnow,150.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Stone loach,5.0
27/07/2016,Main Somerset Frome,Vernal Lodge,3-spined stickleback,1.0
27/07/2016,Main Somerset Frome,Vernal Lodge,Dace,0.0
27/07/2016,Main Somerset Frome,Welshmill,Chub,2.0
27/07/2016,Main Somerset Frome,Welshmill,Gudgeon,1.0
27/07/2016,Main Somerset Frome,Welshmill,Perch,1.0
27/07/2016,Main Somerset Frome,Welshmill,Roach,20.0
27/07/2016,Main Somerset Frome,Welshmill,Tench,1.0
27/07/2016,Main Somerset Frome,Welshmill,Minnow,2.0
27/07/2016,Main Somerset Frome,Welshmill,Stone loach,0.0
27/07/2016,Main Somerset Frome,Welshmill,European eels > elvers,0.0
27/07/2016,Main Somerset Frome,Welshmill,3-spined stickleback,0.0
27/07/2016,Main Somerset Frome,Welshmill,Rudd,1.0
21/07/2016,Main River Chew,Shrowl Bridge (Te),Rainbow trout,12.0
21/07/2016,Main River Chew,Shrowl Bridge (Te),Brown / sea trout,8.0
21/07/2016,Main River Chew,Shrowl Bridge (Te),Lamprey sp. ammocoetes,2.0
21/07/2016,Main River Chew,Shrowl Bridge (Te),3-spined stickleback,
21/07/2016,Main River Chew,Shrowl Bridge (Te),Bullhead,
19/07/2016,Main River Chew,Stanton Drew (Te),Brown / sea trout,3.0
19/07/2016,Main River Chew,Stanton Drew (Te),European eels > elvers,8.0
19/07/2016,Main River Chew,Stanton Drew (Te),Crucian carp,0.0
19/07/2016,Main River Chew,Stanton Drew (Te),Tench,1.0
19/07/2016,Main River Chew,Stanton Drew (Te),Gudgeon,2.0
19/07/2016,Main River Chew,Stanton Drew (Te),3-spined stickleback,
19/07/2016,Main River Chew,Stanton Drew (Te),Bullhead,
19/07/2016,Main River Chew,Stanton Drew (Te),Stone loach,
19/07/2016,Main River Chew,Stanton Drew (Te),Dace,2.0
19/07/2016,Main River Chew,Stanton Drew (Te),Lamprey sp. ammocoetes,0.0
19/07/2016,Main River Chew,Stanton Drew (Te),Minnow,
14/07/2016,St. Catherines Brook,New House Farm,Brown / sea trout,69.0
12/07/2016,Main River Chew,Keynsham Park (Te),Barbel,3.0
12/07/2016,Main River Chew,Keynsham Park (Te),Chub,18.0
12/07/2016,Main River Chew,Keynsham Park (Te),Dace,18.0
12/07/2016,Main River Chew,Keynsham Park (Te),Gudgeon,12.0
12/07/2016,Main River Chew,Keynsham Park (Te),Perch,0.0
12/07/2016,Main River Chew,Keynsham Park (Te),Roach,23.0
12/07/2016,Main River Chew,Keynsham Park (Te),European eels > elvers,3.0
12/07/2016,Main River Chew,Keynsham Park (Te),Minnow,
12/07/2016,Main River Chew,Keynsham Park (Te),Stone loach,
12/07/2016,Main River Chew,Keynsham Park (Te),3-spined stickleback,
12/07/2016,Main River Chew,Keynsham Park (Te),Bullhead,
12/07/2016,Main River Chew,Keynsham Park (Te),Brown / sea trout,2.0
07/07/2016,Main River Chew,Compton Dando (Te),Dace,48.0
07/07/2016,Main River Chew,Compton Dando (Te),European eels > elvers,4.0
07/07/2016,Main River Chew,Compton Dando (Te),Lamprey sp. ammocoetes,1.0
07/07/2016,Main River Chew,Compton Dando (Te),Atlantic salmon,20.0
07/07/2016,Main River Chew,Compton Dando (Te),Brown / sea trout,53.0
07/07/2016,Main River Chew,Compton Dando (Te),Grayling,6.0
07/07/2016,Main River Chew,Compton Dando (Te),Bullhead,
07/07/2016,Main River Chew,Compton Dando (Te),Minnow,
07/07/2016,Main River Chew,Compton Dando (Te),Stone loach,
06/07/2016,Main River Chew,Pensford (Te),Dace,17.0
06/07/2016,Main River Chew,Pensford (Te),Gudgeon,1.0
06/07/2016,Main River Chew,Pensford (Te),Perch,0.0
06/07/2016,Main River Chew,Pensford (Te),Roach,0.0
06/07/2016,Main River Chew,Pensford (Te),European eels > elvers,40.0
06/07/2016,Main River Chew,Pensford (Te),European elvers,15.0
06/07/2016,Main River Chew,Pensford (Te),Brown / sea trout,49.0
06/07/2016,Main River Chew,Pensford (Te),Minnow,
06/07/2016,Main River Chew,Pensford (Te),Stone loach,
06/07/2016,Main River Chew,Pensford (Te),Bullhead,
06/07/2016,Main River Chew,Pensford (Te),3-spined stickleback,
06/07/2016,Main River Chew,Pensford (Te),Grayling,1.0
06/07/2016,Main River Chew,Pensford (Te),Rainbow trout,1.0
06/07/2016,Main River Chew,Pensford (Te),Lamprey sp. ammocoetes,0.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Barbel,1.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Chub,8.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Dace,89.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Gudgeon,15.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Perch,3.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Roach,70.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),European eels > elvers,12.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Brown / sea trout,5.0
05/07/2016,Main Bristol Frome,Eastville Park (Te),Bullhead,
05/07/2016,Main Bristol Frome,Eastville Park (Te),Minnow,
05/07/2016,Main Bristol Frome,Eastville Park (Te),Stone loach,
26/05/2016,Main Bristol Frome,Nibley (Se-03),Bullhead,75.0
26/05/2016,Main Bristol Frome,Nibley (Se-03),Stone loach,12.0
26/05/2016,Main Bristol Frome,Nibley (Se-03),European eels > elvers,1.0
26/05/2016,Main Bristol Frome,Nibley (Se-03),Brown / sea trout,4.0
26/05/2016,Main Bristol Frome,Nibley (Se-03),Minnow,52.0
26/05/2016,Main Woodbridge Brook,Manor Farm,Bullhead,9.0
26/05/2016,Main Woodbridge Brook,Manor Farm,Dace,48.0
26/05/2016,Main Woodbridge Brook,Manor Farm,3-spined stickleback,26.0
26/05/2016,Main Woodbridge Brook,Manor Farm,10-spined stickleback,1.0
17/05/2016,Broadmead Brook,Fosseway (Se-03),Brown / sea trout,34.0
17/05/2016,Broadmead Brook,Fosseway (Se-03),Bullhead,183.0
17/05/2016,Rodbourne Brook,Rodbourne Road Bridge u/s,Bullhead,59.0
17/05/2016,Rodbourne Brook,Rodbourne Road Bridge u/s,Roach,1.0
17/05/2016,Rodbourne Brook,Rodbourne Road Bridge u/s,Minnow,8.0
17/05/2016,Rodbourne Brook,Rodbourne Road Bridge u/s,Stone loach,6.0
19/04/2016,Stoke Brook,Steanbridge Rd,Bullhead,67.0
19/04/2016,Stoke Brook,Steanbridge Rd,Stone loach,82.0
19/04/2016,Stoke Brook,Steanbridge Rd,3-spined stickleback,36.0
19/04/2016,Stoke Brook,Steanbridge Rd,Minnow,22.0
19/04/2016,Bristol Avon Catchment,Siston Brook,3-spined stickleback,11.0
19/04/2016,Bristol Avon Catchment,Siston Brook,Bullhead,675.0
19/04/2016,Bristol Avon Catchment,Siston Brook,European eels > elvers,17.0
19/04/2016,Bristol Avon Catchment,Siston Brook,Brown / sea trout,4.0
16/09/2015,Bristol Avon main river,Melksham,Chub,15.0
16/09/2015,Bristol Avon main river,Melksham,Bullhead,1.0
16/09/2015,Bristol Avon main river,Melksham,Perch,5.0
16/09/2015,Bristol Avon main river,Melksham,Minnow,12.0
16/09/2015,Bristol Avon main river,Melksham,Roach,12.0
16/09/2015,Bristol Avon main river,Melksham,Barbel,4.0
16/09/2015,Bristol Avon main river,Melksham,Bleak,12.0
16/09/2015,Bristol Avon main river,Melksham,Dace,7.0
16/09/2015,Bristol Avon main river,Melksham,Gudgeon,3.0
16/09/2015,Bristol Avon main river,Melksham,Pike,1.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Bleak,59.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Barbel,2.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Common bream,2.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Chub,87.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Dace,22.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Gudgeon,42.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Perch,23.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Pike,2.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Roach,347.0
15/09/2015,Bristol Avon main river,Chippenham (Te),European eels > elvers,1.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Brown / sea trout,1.0
15/09/2015,Bristol Avon main river,Chippenham (Te),Bullhead,
15/09/2015,Bristol Avon main river,Chippenham (Te),Minnow,
15/09/2015,Bristol Avon main river,Chippenham (Te),Stone loach,
15/09/2015,Bristol Avon main river,Chippenham (Te),Lamprey sp. ammocoetes,1.0
09/09/2015,Bristol Avon main river,Lacock (Te),Chub,14.0
09/09/2015,Bristol Avon main river,Lacock (Te),Dace,14.0
09/09/2015,Bristol Avon main river,Lacock (Te),Gudgeon,12.0
09/09/2015,Bristol Avon main river,Lacock (Te),Perch,0.0
09/09/2015,Bristol Avon main river,Lacock (Te),Pike,0.0
09/09/2015,Bristol Avon main river,Lacock (Te),Barbel,8.0
09/09/2015,Bristol Avon main river,Lacock (Te),Bleak,0.0
09/09/2015,Bristol Avon main river,Lacock (Te),Roach,22.0
09/09/2015,Bristol Avon main river,Lacock (Te),Minnow,
09/09/2015,Bristol Avon main river,Lacock (Te),Bullhead,
09/09/2015,Bristol Avon main river,Lacock (Te),Stone loach,
09/07/2015,Main Bristol Frome,Eastville Park (Te),Roach,14.0
22/04/2015,Whatley Brook (Fordbury Water),Murder Combe,Minnow,2.0
22/04/2015,Whatley Brook (Fordbury Water),Murder Combe,Stone loach,2.0
22/04/2015,Whatley Brook (Fordbury Water),Murder Combe,Brown / sea trout,45.0
22/04/2015,Whatley Brook (Fordbury Water),Railford Mill,Brown / sea trout,26.0
22/04/2015,Whatley Brook (Fordbury Water),Railford Mill,Roach,8.0
21/04/2015,Nunney Brook,Cloford,Bullhead,83.0
21/04/2015,Nunney Brook,Cloford,Stone loach,20.0
21/04/2015,Nunney Brook,Cloford,3-spined stickleback,6.0
21/04/2015,Nunney Brook,Nunney STW (Se-01),3-spined stickleback,3.0
21/04/2015,Nunney Brook,Nunney STW (Se-01),Minnow,166.0
21/04/2015,Nunney Brook,Nunney STW (Se-01),Bullhead,71.0
21/04/2015,Nunney Brook,Nunney STW (Se-01),Stone loach,20.0
15/04/2015,Wellow Brook,Welton (Se-04),Brown / sea trout,28.0
15/04/2015,Wellow Brook,Welton (Se-04),3-spined stickleback,3.0
15/04/2015,Wellow Brook,Welton (Se-04),Brook lamprey > ammocoete,12.0
15/04/2015,Wellow Brook,Welton (Se-04),Brook lamprey ammocoetes,13.0
15/04/2015,Wellow Brook,Welton (Se-04),Bullhead,296.0
15/04/2015,Wellow Brook,Welton (Se-04),Dace,0.0
15/04/2015,Wellow Brook,Welton (Se-04),European eels > elvers,2.0
18/09/2014,Bristol Avon main river,Barton Country Park,Minnow,12.0
18/09/2014,Bristol Avon main river,Barton Country Park,Roach,11.0
18/09/2014,Bristol Avon main river,Barton Country Park,Perch,13.0
18/09/2014,Bristol Avon main river,Barton Country Park,Pike,2.0
18/09/2014,Bristol Avon main river,Barton Country Park,Chub,4.0
18/09/2014,Bristol Avon main river,Barton Country Park,Gudgeon,1.0
18/09/2014,Bristol Avon main river,Barton Country Park,Bleak,3.0
18/09/2014,Bristol Avon main river,Barton Country Park,Roach x common bream hybrid,1.0
18/09/2014,Bristol Avon main river,Barton Country Park,European eels > elvers,2.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Barbel,6.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Bleak,1.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Chub,24.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Dace,47.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Gudgeon,16.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Roach,11.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Brown / sea trout,9.0
10/09/2014,Bristol Avon main river,Great Somerford (Te),Bullhead,
10/09/2014,Bristol Avon main river,Great Somerford (Te),Minnow,
10/09/2014,Bristol Avon main river,Great Somerford (Te),Stone loach,
09/09/2014,Bristol Avon main river,Lacock (Te),Barbel,16.0
09/09/2014,Bristol Avon main river,Lacock (Te),Bleak,6.0
09/09/2014,Bristol Avon main river,Lacock (Te),Chub,12.0
09/09/2014,Bristol Avon main river,Lacock (Te),Dace,19.0
09/09/2014,Bristol Avon main river,Lacock (Te),Gudgeon,41.0
09/09/2014,Bristol Avon main river,Lacock (Te),Perch,2.0
09/09/2014,Bristol Avon main river,Lacock (Te),Pike,1.0
09/09/2014,Bristol Avon main river,Lacock (Te),Roach,132.0
09/09/2014,Bristol Avon main river,Lacock (Te),European eels > elvers,2.0
09/09/2014,Bristol Avon main river,Lacock (Te),Brook lamprey,1.0
09/09/2014,Bristol Avon main river,Lacock (Te),Bullhead,
09/09/2014,Bristol Avon main river,Lacock (Te),Minnow,
09/09/2014,Bristol Avon main river,Lacock (Te),Stone loach,
02/09/2014,Bristol Avon main river,Chippenham (Te),Chub,19.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Dace,23.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Gudgeon,49.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Perch,17.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Pike,2.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Roach,118.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Bleak,43.0
02/09/2014,Bristol Avon main river,Chippenham (Te),Bullhead,
02/09/2014,Bristol Avon main river,Chippenham (Te),Minnow,
02/09/2014,Bristol Avon main river,Chippenham (Te),3-spined stickleback,
19/08/2014,Bristol Avon main river,Christian Malford (Te),Barbel,2.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Bleak,2.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Chub,7.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Dace,20.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Gudgeon,12.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Perch,22.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Pike,3.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Roach,86.0
19/08/2014,Bristol Avon main river,Christian Malford (Te),Bullhead,
19/08/2014,Bristol Avon main river,Christian Malford (Te),Minnow,
19/08/2014,Bristol Avon main river,Christian Malford (Te),3-spined stickleback,
23/07/2014,Main River Chew,Stanton Drew (Te),Bullhead,48.0
23/07/2014,Main River Chew,Stanton Drew (Te),Minnow,56.0
23/07/2014,Main River Chew,Stanton Drew (Te),Gudgeon,1.0
23/07/2014,Main River Chew,Stanton Drew (Te),Tench,1.0
23/07/2014,Main River Chew,Stanton Drew (Te),Stone loach,0.0
23/07/2014,Main River Chew,Stanton Drew (Te),European eels > elvers,3.0
23/07/2014,Main River Chew,Stanton Drew (Te),3-spined stickleback,5.0
23/07/2014,Main River Chew,Stanton Drew (Te),Rainbow trout,5.0
23/07/2014,Main River Chew,Stanton Drew (Te),Brown / sea trout,7.0
23/07/2014,Main River Chew,Stanton Drew (Te),Lamprey sp. ammocoetes,2.0
23/07/2014,Main River Chew,Stanton Drew (Te),Roach,2.0
22/07/2014,Byde Mill Brook,Ladbrookside Farm,Brown / sea trout,33.0
22/07/2014,Byde Mill Brook,Ladbrookside Farm,3-spined stickleback,7.0
22/07/2014,Byde Mill Brook,New Farm,Bullhead,209.0
22/07/2014,Byde Mill Brook,New Farm,3-spined stickleback,3.0
22/07/2014,Byde Mill Brook,New Farm,Brown / sea trout,7.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Bullhead,90.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Chub,5.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Dace,120.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Gudgeon,21.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Minnow,165.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Perch,7.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Roach,81.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Stone loach,8.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),3-spined stickleback,2.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),European eels > elvers,41.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),European elvers,1.0
15/07/2014,Main Bristol Frome,Eastville Park (Te),Brown / sea trout,4.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Brown / sea trout,22.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Bullhead,55.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Dace,3.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Minnow,33.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Roach,1.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",Stone loach,17.0
03/07/2014,River Boyd,"Boyd Farm, Golden Valley (Coarse Sentinel)",European eels > elvers,1.0
03/07/2014,River Boyd,"Court Farm, Wick",Brown / sea trout,3.0
03/07/2014,River Boyd,"Court Farm, Wick",Bullhead,27.0
03/07/2014,River Boyd,"Court Farm, Wick",Stone loach,71.0
03/07/2014,River Boyd,"Court Farm, Wick",Minnow,112.0
03/07/2014,River Boyd,"Court Farm, Wick",3-spined stickleback,1.0
03/07/2014,River Boyd,"Court Farm, Wick",European eels > elvers,1.0
03/07/2014,River Boyd,Doynton,Stone loach,87.0
03/07/2014,River Boyd,Doynton,3-spined stickleback,7.0
19/06/2014,River Trym,Cherry Orchard,European eels > elvers,2.0
19/06/2014,River Trym,Cherry Orchard,3-spined stickleback,10.0
19/06/2014,River Trym,Combe Dingle lower,Flounder,2.0
19/06/2014,River Trym,Combe Dingle lower,European eels > elvers,16.0
19/06/2014,River Trym,Combe Dingle lower,European glass eels,1.0
19/06/2014,River Trym,Combe Dingle lower,Bullhead,128.0
19/06/2014,River Trym,Combe Dingle upper,Bullhead,102.0
19/06/2014,River Trym,Combe Dingle upper,European eels > elvers,47.0
19/06/2014,River Trym,Combe Dingle upper,European elvers,2.0
19/06/2014,River Trym,Combe Dingle upper,3-spined stickleback,1.0
19/06/2014,River Trym,Combe Dingle upper,Brown / sea trout,2.0
19/06/2014,River Trym,Combe Dingle upper,Flounder,1.0
19/06/2014,Hazel Brook,Penny Well,European eels > elvers,3.0
19/06/2014,Hazel Brook,Penny Well,3-spined stickleback,50.0
16/04/2014,Wellow Brook,Greenacres,Brown / sea trout,19.0
16/04/2014,Wellow Brook,Greenacres,Bullhead,55.0
16/04/2014,Wellow Brook,Greenacres,Stone loach,9.0
16/04/2014,Wellow Brook,Mill Hill,Brown / sea trout,80.0
16/04/2014,Wellow Brook,Mill Hill,Bullhead,156.0
16/04/2014,Wellow Brook,Mill Hill,Minnow,2.0
16/04/2014,Wellow Brook,Mill Hill,Stone loach,9.0
16/04/2014,Wellow Brook,Mill Hill,3-spined stickleback,3.0
16/04/2014,Wellow Brook,Mill Hill,European eels > elvers,4.0
16/04/2014,Wellow Brook,Paglinch Farm,Brown / sea trout,28.0
16/04/2014,Wellow Brook,Paglinch Farm,Bullhead,108.0
16/04/2014,Wellow Brook,Paglinch Farm,Minnow,1.0
16/04/2014,Wellow Brook,Paglinch Farm,Stone loach,1.0
16/04/2014,Wellow Brook,Paglinch Farm,3-spined stickleback,2.0
16/04/2014,Wellow Brook,Welton (Se-04),Brown / sea trout,17.0
16/04/2014,Wellow Brook,Welton (Se-04),Bullhead,115.0
16/04/2014,Wellow Brook,Welton (Se-04),Lamprey sp. > ammocoete,1.0
15/04/2014,Brinkworth Brook,Knights Farm,Bullhead,135.0
15/04/2014,Brinkworth Brook,Knights Farm,Minnow,9.0
15/04/2014,Brinkworth Brook,Knights Farm,Stone loach,41.0
15/04/2014,Brinkworth Brook,Knights Farm,3-spined stickleback,7.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Chub,2.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Dace,5.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Gudgeon,1.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Bullhead,161.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Stone loach,1.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,Minnow,3.0
15/04/2014,Brinkworth Brook,u/s Brinkworth Bridge,3-spined stickleback,7.0
09/10/2013,Brinkworth Brook,Knights Farm,Bullhead,152.0
09/10/2013,Brinkworth Brook,Knights Farm,Minnow,25.0
09/10/2013,Brinkworth Brook,Knights Farm,Stone loach,27.0
09/10/2013,Brinkworth Brook,Knights Farm,3-spined stickleback,9.0
08/10/2013,Main River Chew,Coley,Perch,1.0
08/10/2013,Main River Chew,Coley,Brown / sea trout,5.0
08/10/2013,Main River Chew,Coley,Rainbow trout,6.0
08/10/2013,Main River Chew,Coley,Bullhead,142.0
08/10/2013,Main River Chew,Coley,Lampetra sp. ammocoetes,1.0
